RLOI_ID,Lat,Lon,E,N
2174,51.91358702,-2.100891618,393157,223900
2175,51.72389263,-2.13098568,391049,202805
2176,51.72380485,-2.1996652,386305,202806
2177,51.75339189,-2.322251603,377852,206127
2179,51.84004385,-2.142121881,390305,215725
2180,51.88148573,-2.206857809,385858,220345
2181,51.84093572,-2.202244689,386163,215834
2182,51.85211677,-2.233335064,384025,217084
2183,51.83229376,-2.27015093,381481,214888
2008,52.70663805,-2.605587196,359180,312280
2011,52.72360694,-2.609820015,358910,314170
2014,52.76777964,-2.83972291,343440,319240
2027,52.78103903,-2.474819713,368070,320490
2028,52.804664,-2.52180325,364920,323140
2066,52.75426753,-2.534090961,364050,317540
2005,52.31321509,-2.591546428,359770,268510
2021,52.19897872,-2.389287971,373490,255710
2026,52.32000783,-2.523856494,364390,269230
2030,52.40600372,-2.803287507,345450,278970
2040,52.17706242,-2.288337619,380380,253240
2053,52.34478569,-3.04395053,328980,272370
2057,52.35909569,-2.876151411,340430,273810
2065,52.38161148,-2.724244108,350800,276200
2086,52.36409804,-2.706481447,351990,274240
2088,52.31178192,-2.625411383,357460,268370
2090,52.39486507,-3.160352336,321140,278061
2178,52.28899754,-2.418694921,371538,265734
2002,52.09217187,-1.942883561,404010,243760
2010,52.11443239,-2.108019305,392700,246240
2015,52.10078248,-1.910171061,406250,244720
2024,52.06484961,-1.966695375,402380,240720
2049,52.10744739,-2.071937703,395170,245460
2050,51.99866999,-2.155515201,389420,233370
2056,52.03494746,-2.116573652,392100,237400
2001,52.38357114,-2.322445542,378150,276220
2007,52.25538196,-2.193915994,386860,261930
2016,52.55521196,-2.376063479,374600,295330
2023,52.38532601,-2.337885613,377100,276420
2038,52.46132342,-2.207478162,386000,284840
2039,52.17980668,-2.225468736,384680,253530
2058,52.63636303,-2.524969345,364570,304420
2064,52.38895996,-2.250485047,383050,276800
2069,52.53494142,-2.415842495,371890,293090
2075,52.30676988,-2.076954811,394850,267631
2092,52.20697452,-2.235279269,384019,256554
2169,52.67455913,-2.379336183,374448,308607
8008,55.34347135,-2.1245326,392200,605500
8026,55.1277291,-1.495005262,432300,581600
8092,55.17723056,-1.871218339,408300,587000
8098,55.03973134,-1.859140704,409100,571700
8137,55.1519913,-1.914765226,405530,584187
8139,55.16620982,-1.726839439,417500,585800
8143,55.33399816,-1.632682728,423400,604500
8154,55.23408545,-1.901712421,406349,593324
8162,55.04942383,-1.7417205,416600,572800
8173,55.30844688,-1.895999702,406700,601600
8182,55.37210858,-2.209827183,386800,608700
8195,55.0406454,-1.873220756,408200,571800
8014,54.54463749,-1.928861904,404700,516600
8030,54.65060536,-1.508684129,431800,528500
8034,54.51794047,-1.601418537,425900,513700
8071,54.47030471,-1.098864685,458500,508700
8082,54.4777225,-1.298743008,445538,509378
8088,54.48906198,-1.144764158,455500,510750
8093,54.67293892,-2.235664529,384900,530900
8108,54.53303903,-1.550275287,429200,515400
8129,54.48854084,-1.439619371,436400,510500
8138,54.62012127,-2.078947466,395000,525000
8141,54.69685021,-2.375443073,375900,533600
8164,54.60852578,-1.549444029,429200,523800
8177,54.50510542,-1.949005892,403400,512200
8185,54.56750893,-0.89874397,471300,519700
8190,54.51061782,-1.562877415,428400,512900
8200,54.468284,-1.194571467,452300,508400
8223,54.51238903,-1.355886067,441800,513200
8020,55.76651472,-1.924526165,404834,652577
8051,55.5169555,-2.004723676,399800,624800
8221,55.54750534,-2.011067045,399400,628200
8005,54.90383122,-2.265083539,383100,556600
8007,54.81254771,-2.443423448,371600,546500
8019,55.14286975,-2.261960706,383400,583200
8040,54.94993726,-1.942202106,403800,561700
8058,55.00142874,-1.604459385,425400,567500
8076,54.94347347,-2.513550067,367200,561100
8085,55.01778853,-1.614385787,424755,569317
8095,54.97669813,-2.226505734,385600,564700
8111,55.24429818,-2.561461268,364400,594600
8157,55.23198003,-2.179214116,388700,593100
8158,55.24360295,-2.215440144,386400,594400
8166,55.05320057,-2.148673006,390600,573200
8167,55.14297282,-2.208621837,386800,583200
8170,54.95174142,-1.959374368,402700,561900
8203,54.92057978,-1.613053035,424900,558500
8222,55.02325985,-1.696528697,419500,569900
8262,55.18095186,-2.452217949,371300,587500
8018,54.68471569,-1.818491057,411800,532200
8038,54.74260264,-1.599217198,425900,538700
8046,54.85479558,-1.559165991,428400,551200
8055,54.62097456,-1.868331596,408600,525100
8068,54.64666661,-1.672994254,421200,528000
8072,54.74593592,-2.076085949,395200,539000
8123,54.82500666,-1.744678595,416502,547826
8128,54.61907374,-1.794005497,413400,524900
8155,54.6323827,-1.710287136,418800,526400
8192,54.63425339,-1.742806384,416700,526600
8196,54.74685533,-2.027930499,398300,539100
8198,54.64933282,-1.662124657,421900,528300
8201,54.73448382,-1.589979302,426500,537800
8212,54.75294241,-2.223699882,385700,539800
8219,54.67287559,-1.733258801,417300,530900
8003,53.71641532,-0.905940321,472300,425000
8009,53.80154719,-1.574836141,428100,434000
8017,53.72322152,-1.198264062,453000,425500
8032,53.70235605,-1.793958599,413700,422900
8035,53.95776691,-2.073114765,395300,451300
8041,53.69679086,-1.027617784,464300,422700
8042,53.7310155,-1.358184289,442440,426260
8048,53.73129349,-1.983289167,401200,426100
8053,53.6752826,-1.738081211,417400,419900
8054,53.91824299,-2.007576367,399600,446900
8056,53.83812897,-1.82824508,411400,438000
8060,53.90296021,-1.969523982,402100,445200
8061,53.79421072,-1.535440862,430700,433200
8065,53.67814158,-1.504926738,432800,420300
8066,53.68775309,-1.627466095,424700,421320
8070,53.91456077,-2.144591969,390600,446500
8073,53.694299,-1.813685706,412400,422000
8075,53.74800089,-1.447999697,436500,428100
8077,53.71378141,-1.268142013,448400,424400
8079,53.75148179,-1.423689727,438100,428500
8083,53.98201629,-2.097555164,393700,454000
8094,53.96084453,-2.011851805,399320,451640
8096,53.68155745,-1.73047236,417900,420600
8097,53.74117831,-2.027253062,398300,427200
8100,53.65589569,-1.56268442,429000,417800
8105,53.66272199,-1.748752233,416700,418500
8109,53.86427831,-1.904167052,406400,440900
8112,53.90745697,-1.984742182,401100,445700
8120,53.81962637,-1.605032697,426100,436000
8122,53.70992975,-1.227302628,451100,424000
8124,53.67159113,-1.697235923,420100,419500
8134,53.72610516,-1.381599503,440900,425700
8149,53.68497583,-1.6608012,422500,421000
8152,53.7447762,-2.010576563,399400,427600
8165,53.63852739,-1.78670712,414200,415800
8172,53.66656931,-1.948505026,403500,418900
8187,53.95958464,-2.022824546,398600,451500
8189,53.9407107,-2.02129077,398700,449400
8191,53.70789357,-1.91209645,405900,423500
8199,53.87594941,-1.888930436,407400,442200
8205,53.71687429,-2.096938956,393700,424500
8209,53.67718574,-1.491313309,433700,420200
8211,53.69080507,-2.101421861,393400,421600
8250,53.91854078,-2.130293786,391540,446941
8251,53.81290771,-1.481061028,434267,435305
8252,53.89788559,-2.008303019,399552,444635
8255,53.66865596,-1.472617789,434942,419260
8256,53.7205244,-1.705174094,419553,424942
8257,53.7101732,-1.264568489,448640,424001
8258,53.60163656,-1.927306942,404908,411677
8260,53.63636575,-1.726918783,418154,415573
8033,54.28727026,-1.141267877,456000,488300
8037,53.81909302,-0.929091358,470600,436400
8039,54.01913773,-0.885803053,473100,458700
8045,54.30325474,-0.999552168,465200,490200
8074,53.91798277,-0.931130672,470300,447400
8102,54.17432221,-0.762138831,480900,476100
8117,54.26031957,-0.919226503,470500,485500
8125,54.29986263,-0.717930223,483532,490119
8126,54.3089336,-0.746360246,481664,491095
8130,54.13331545,-0.79550257,478800,471500
8131,54.14665947,-0.75976423,481109,473025
8132,54.18561956,-0.725022391,483300,477400
8147,54.20385946,-0.937564459,469400,479200
8148,54.22931855,-0.870946735,473700,482100
8153,54.21590408,-0.969766534,467280,480509
8161,54.24683351,-0.777618397,479750,484150
8178,54.30247178,-0.421732253,502800,490800
8183,54.26246387,-0.859294393,474400,485800
8188,54.20236751,-0.566183835,493627,479462
8214,54.25380902,-0.481922791,499000,485300
8230,54.17336108,-0.984151944,466410,475762
8231,54.23946504,-0.717225259,483700,483400
8002,53.51252513,-1.28216888,447700,402000
8015,53.560708,-1.473085056,435000,407250
8027,53.51449988,-1.312296706,445700,402200
8047,53.23208234,-1.453157029,436600,370700
8062,53.55111988,-1.439998459,437200,406200
8064,53.53637046,-1.36626047,442100,404600
8067,53.52957596,-1.141580545,457000,404000
8069,53.30317822,-1.471757267,435300,378600
8084,53.70195396,-0.866430562,474933,423432
8090,53.41437265,-1.414714515,439000,391000
8091,53.23371704,-1.41867849,438900,370900
8099,53.37325992,-1.464878793,435700,386400
8101,53.54268581,-1.37069335,441800,405300
8114,53.32672991,-1.32883157,444800,381300
8115,53.47125334,-1.294917449,446900,397400
8135,53.49521646,-1.244776672,450200,400100
8151,53.57334809,-1.104450353,459400,408900
8174,53.42578747,-1.361885966,442500,392300
8175,53.43026534,-1.358808788,442700,392800
8181,53.26796611,-1.437705931,437600,374700
8197,53.26655154,-1.33727052,444300,374600
8210,53.64032239,-1.168072803,455100,416300
8217,53.26603821,-1.410743955,439400,374500
8220,53.36641004,-1.352253466,443200,385700
8240,53.58419276,-1.528667397,431301,409837
8241,53.52620501,-1.473920435,434973,403411
8242,53.59639758,-1.063694996,462065,411499
8243,53.60000109,-1.294196485,446806,411724
8244,53.57618293,-1.176249126,454642,409158
8245,53.65030896,-1.262811386,448825,417342
8246,53.66085957,-0.991247602,466758,418736
8247,53.52745742,-1.645768295,423580,403480
8248,53.38536642,-1.462592132,435842,387748
8249,53.40184437,-1.54763454,430174,389542
8253,53.39060632,-1.362006042,442527,388386
8254,53.50516272,-1.343024454,443672,401142
8259,53.61395216,-0.990672811,466870,413518
8261,53.42396422,-1.41668963,438860,392066
8232,54.45896092,-0.824527824,476300,507700
8233,54.46211282,-0.654485399,487316,508248
8024,53.70742907,-0.724371879,484300,424200
8029,54.09311306,-0.263779201,513650,467750
8031,54.08516823,-0.182316404,519000,467000
8036,53.72383529,-0.58443742,493500,426200
8103,53.73679331,-0.333839591,510000,428000
8194,53.57609819,0.108441518,539700,410900
8237,53.73659349,-0.19587577,519100,428200
8238,53.77404173,-0.65103381,489000,431700
8239,53.73993366,-0.144405386,522485,428659
8004,54.0536497,-1.288151623,446700,462200
8011,54.31185061,-2.102946801,393400,490700
8016,54.1457279,-1.360057063,441900,472400
8021,54.03817052,-1.650299996,423000,460300
8023,53.9715146,-1.388644804,440200,453000
8028,54.0964738,-1.394454981,439700,466900
8043,54.38868762,-1.653488306,422600,499300
8059,54.15376692,-1.350745936,442500,473300
8063,54.18344812,-1.35487809,442200,476600
8081,53.95245638,-1.078063184,460600,451100
8086,54.11038841,-1.785825064,414100,468300
8089,54.38107502,-1.929143966,404700,498400
8104,53.97130651,-1.349010884,442800,453000
8113,54.26930621,-1.709765956,419000,486000
8116,54.2539097,-1.425919673,437500,484400
8121,54.00423902,-1.465976081,435100,456600
8127,54.29004888,-2.258050484,383300,488300
8133,54.22692118,-1.654843394,422600,481300
8140,54.01173371,-1.197307687,452700,457600
8142,54.32079115,-1.511082782,431900,491800
8144,54.0952604,-1.334840061,443600,466800
8159,54.40972396,-2.177145487,388600,501600
8160,54.08607638,-1.761491282,415700,465600
8168,54.38826893,-1.936831038,404200,499200
8169,54.4006611,-1.776615765,414600,500600
8171,54.13397005,-1.540832363,430100,471000
8176,54.14465877,-1.516220632,431700,472200
8184,53.9915293,-1.135160605,456800,455400
8186,53.99869205,-1.266206599,448200,456100
8207,54.32327791,-1.461854117,435100,492100
8208,53.95880519,-1.08554352,460100,451800
8215,54.09497536,-1.457166811,435600,466700
8224,54.36332251,-1.418624528,437875,496578
8225,54.33935615,-1.44011117,436500,493900
8226,54.44242981,-1.71910649,418315,505261
8227,54.0964738,-1.394454981,439700,466900
8228,54.22258265,-1.662026689,422134,480815
8229,54.09061175,-1.497509213,432965,466195
8234,53.96464996,-1.111038856,458419,452429
8235,53.98147063,-1.067678651,461239,454337
8001,53.94063291,-1.861338753,409200,449400
8010,53.90302988,-1.552499081,429500,445300
8044,53.83374032,-1.128536858,457450,437850
8050,53.87547638,-1.25315447,449200,442400
8052,53.9123424,-1.418433593,438300,446400
8078,53.85147629,-1.157811769,455500,439800
8080,53.92012883,-1.358942795,442200,447300
8087,54.07013459,-2.004548773,399800,463800
8106,53.9289012,-1.824827337,411600,448100
8110,54.14561889,-2.050483504,396800,472200
8145,53.89328337,-1.097626017,459400,444500
8156,53.90796749,-1.694008433,420200,445800
8163,53.90509142,-1.630102642,424400,445500
8179,53.78331827,-1.057490719,462200,432300
8180,53.7860855,-1.066535569,461600,432600
8202,53.89089419,-1.275703426,447700,444100
8236,53.88374182,-1.440950222,436846,443206
5014,54.52557077,-3.416975227,308390,515400
5018,54.44017268,-3.529381449,300909,506051
5024,54.73242069,-3.405394072,309600,538400
5027,54.42664589,-3.489091553,303490,504490
5037,54.36800452,-3.339044125,313100,497770
5047,54.48293224,-3.52339802,301400,510800
5060,54.60364636,-3.142493901,326295,523764
5090,54.60803316,-3.107579557,328558,524216
5103,54.67801295,-3.244958444,319823,532151
5123,54.58070557,-3.318005936,314910,521410
5128,54.66268654,-3.361341478,312286,530585
5129,54.64041042,-3.348138596,313090,528090
5131,54.50737623,-3.525790347,301304,513523
5139,54.56595284,-3.063703942,331321,519490
5140,54.61379953,-3.050504518,332254,524801
5174,54.60457162,-3.159549335,325195,523885
5175,54.60129102,-3.149208229,325857,523509
5178,54.56284276,-3.138785177,326461,519220
5179,54.66625894,-3.236923857,320318,530834
5180,54.66354822,-3.370207708,311716,530692
5181,54.66354822,-3.370207708,311716,530692
5005,54.57997437,-2.491638589,368320,520641
5025,54.5361415,-2.762651351,350750,515920
5032,54.98681499,-2.920419214,341200,566190
5033,55.09349528,-2.481470661,369370,577780
5039,54.86564299,-2.944455289,339480,552727
5040,54.628813,-2.837854051,346007,526287
5042,54.88575515,-2.937521199,339955,554959
5046,54.65107137,-2.743244157,352141,528695
5058,54.89013604,-2.830751581,346810,555360
5059,54.51283395,-2.364485022,376500,513120
5062,54.88177731,-2.918272252,341184,554500
5074,54.89463011,-2.68677538,356050,555760
5081,54.91284383,-2.893022694,342848,557936
5100,54.85316772,-2.881329892,343514,551286
5125,54.77442269,-2.993318972,336200,542620
5127,54.90487638,-2.952859823,339000,557100
5135,54.79620593,-2.954267628,338745,545009
5138,54.64835172,-2.614396079,360452,528312
5141,54.66732909,-2.65936664,357570,530450
5157,54.48208199,-2.351879424,377299,509694
5159,54.88177731,-2.918272252,341184,554500
5166,54.55419054,-2.94435546,339020,518071
5167,54.53583832,-2.933978564,339664,516020
5168,54.61701011,-2.818579658,347236,524959
5169,54.64991102,-2.737535209,352508,528562
5170,54.55559235,-2.743439157,352016,518071
5172,54.88976446,-2.913776919,341484,555385
5173,54.89115986,-2.938208019,339919,555561
5183,54.914694,-2.803053266,348618,558072
5001,53.9787091,-2.67710611,355690,453840
5012,54.11347756,-2.510192165,366745,468743
5020,54.31412192,-2.55502038,363990,491090
5022,53.85886728,-2.743283697,351210,440550
5029,54.08135807,-2.722034075,352860,465290
5030,53.8660618,-2.81199412,346700,441400
5051,53.92653135,-3.004748181,334120,448290
5054,53.99175698,-2.792169624,348160,455370
5055,53.89611641,-2.779706502,348860,444720
5068,54.1406208,-2.731330851,352320,471890
5072,54.1097099,-2.635187977,358570,468390
5077,54.31012786,-2.582478715,362200,490660
5080,54.05186524,-2.822029341,346280,462080
5094,54.42004953,-2.599293761,361210,502900
5110,53.93207571,-2.905483571,340646,448819
5113,53.93871122,-2.955075017,337400,449600
5120,53.86260718,-2.790943457,348080,441000
5124,53.94360081,-2.76139595,350120,449990
5132,53.86377479,-2.817880178,346310,441150
5148,54.12512919,-2.589978775,361540,470080
5156,54.10590709,-2.605764757,360490,467950
5006,53.57723571,-2.721447869,352328,409202
5010,53.72465571,-2.670136816,355880,425570
5011,53.81147939,-2.248416957,383740,435050
5015,53.74456766,-2.661507663,356470,427780
5038,53.65589488,-2.76043678,349840,417980
5043,53.79429501,-2.306380699,379915,433153
5048,53.73163748,-2.490624451,367730,426250
5056,53.94229039,-2.272502563,382210,449610
5061,53.69443328,-2.46641442,369300,422100
5064,53.74440127,-2.49046995,367750,427670
5066,53.84801613,-2.424344916,372180,439170
5071,53.85519787,-2.451326228,370410,439980
5083,53.67089415,-2.762220584,349740,419650
5086,54.08436701,-2.280465035,381750,465420
5087,53.83631843,-2.232304712,384810,437810
5091,53.87276771,-2.414405575,372850,441920
5099,53.83370833,-2.453526201,370250,437590
5104,53.78553287,-2.234148596,384670,432160
5105,53.80024108,-2.314850452,379360,433817
5106,53.58880145,-2.773613277,348888,410525
5109,54.06530107,-2.28568414,381400,463300
5111,53.65531953,-2.676601648,355380,417860
5117,53.58389728,-2.637394801,357900,409890
5118,53.84568309,-2.223237172,385410,438850
5119,53.81118967,-2.531038935,365130,435120
5122,53.76912308,-2.624723245,358920,430490
5146,53.75291053,-2.680444416,355230,428720
5147,53.60705526,-2.793111048,347620,412570
5150,53.81983308,-2.4131233,372900,436030
5152,53.54926197,-2.626007161,358620,406030
5017,54.36177491,-2.771958903,349935,496525
5044,54.29538912,-3.237425787,319560,489570
5092,54.28463208,-3.085181379,329450,488210
5098,54.34354562,-2.73353,352411,494470
5126,54.28003734,-2.755869342,350883,487419
5130,54.35814112,-2.748162458,351477,496104
5142,54.34187362,-3.218055428,320910,494720
5144,54.33090613,-2.74286995,351789,493070
5160,54.26808382,-2.974959754,336600,486264
5161,54.42203913,-2.988398138,335965,503406
5162,54.42927385,-2.970690989,337125,504195
5163,54.21854568,-2.774114915,349620,480590
5164,54.35273654,-2.940036383,339000,495652
5165,54.30740555,-3.091313582,329090,490750
5182,54.42241793,-3.334082394,313537,503818
5002,53.39566684,-3.121742818,325506,389346
5019,53.23414335,-2.827999026,344830,371110
5031,53.42532998,-2.622077418,358760,392240
5041,53.41190055,-3.088785723,327725,391118
5050,53.37419597,-2.653512986,356619,386570
5053,53.39691053,-3.151613932,323522,389516
5069,53.40718666,-2.608936175,359616,390214
5078,53.47816195,-2.918178676,339160,398330
5085,53.38378151,-2.624312855,358571,387619
5149,53.39066962,-2.560372402,362830,388350
5003,53.48525863,-2.26639732,382420,398760
5004,53.62695292,-2.137557106,391000,414500
5013,53.5659121,-2.293024927,380690,407740
5026,53.5987789,-2.305189679,379900,411400
5034,53.49369389,-2.229823032,384850,399690
5049,53.55736957,-2.388822793,374340,406820
5075,53.67739495,-2.317111966,379150,420150
5076,53.54645737,-2.371970902,375450,405600
5082,53.68409697,-2.331546168,378200,420900
5088,53.4741906,-2.228964225,384900,397520
5093,53.49057439,-2.26070337,382800,399350
5095,53.49953817,-2.271763161,382070,400350
5115,53.65008054,-2.313427225,379380,417110
5116,53.70578538,-2.286270858,381200,423300
5134,53.60891528,-2.10983995,392830,412490
5136,53.66490682,-2.315050714,379280,418760
5137,53.62600239,-2.176866011,388400,414400
5151,53.66348936,-2.172634464,388690,418570
5008,53.43831982,-2.344079671,377240,393560
5016,53.38005684,-2.406596974,373050,387100
5021,53.40731835,-2.174452094,388500,390070
5023,53.45459738,-2.095586089,393750,395320
5035,53.41381379,-2.058033247,396240,390780
5045,53.38390223,-2.412346623,372670,387530
5052,53.43998073,-2.388652806,374280,393760
5079,53.44501298,-1.964580394,402450,394250
5096,53.40491607,-2.05606569,396370,389790
5101,53.40879622,-2.252681148,383300,390250
5102,53.25150384,-2.12025084,392074,372728
5107,53.41032635,-2.413053598,372640,390470
5112,53.42354149,-2.141412833,390700,391870
5114,53.28924257,-2.148618591,390190,376930
5133,53.34372388,-2.232424449,384623,383006
5143,53.54290163,-2.009015889,399500,405140
5145,53.5147352,-2.038401332,397551,402007
5153,53.33010724,-2.227140077,384970,381490
5154,53.46101693,-1.986707295,400980,396030
5007,53.16587857,-2.494914246,367010,363310
5009,52.98374612,-2.518895296,365260,343060
5036,53.16636377,-2.209371064,386100,363270
5065,53.25828305,-2.516517344,365640,373600
5073,53.16946835,-2.104672907,393100,363600
5089,53.27758685,-2.455862741,369700,375720
5097,53.09300542,-2.488104191,367410,355200
5121,53.24217544,-2.49954061,366760,371800
3094,50.64804622,-3.43191853,298860,84130
3241,50.68146936,-3.470588008,296200,87900
3242,51.13829339,-3.758512977,277070,139140
3243,50.99249535,-3.4812542,296140,122500
3244,50.77556801,-3.718346173,278940,98740
3245,50.82096107,-3.657827542,283320,103690
3246,50.8830315,-3.489862902,295290,110340
3247,50.78240784,-3.496166053,294620,99160
3248,50.91750431,-3.444585394,298550,114110
3249,50.77609075,-3.403913355,301110,98330
3250,50.73315998,-3.437644542,298639,93602
3251,50.71625348,-3.52737541,292268,91849
3252,50.61678037,-3.424254316,299335,80643
3253,50.68223075,-3.470116381,296235,87984
3254,51.13285457,-3.640861109,285287,138345
3256,51.02318642,-3.519875882,293500,125968
3257,51.02185827,-3.531367581,292691,125837
3258,50.94999713,-3.506382339,294280,117810
3259,50.84320298,-3.392163646,302079,105777
3260,50.80427279,-3.511312099,293602,101613
3261,50.75974923,-3.559658399,290091,96733
3262,50.73461503,-3.547358785,290900,93920
3345,50.9891853,-3.484140976,295930,122136
3347,50.91585539,-3.279969376,310118,113713
3155,50.31177646,-4.800081621,200732,49510
3157,50.29225911,-4.781636093,201964,47291
3158,50.17265822,-5.109422767,178065,34920
3159,50.39082418,-4.753493875,204374,58174
3161,50.22940092,-5.120940014,177507,41262
3162,50.25221509,-5.041252748,183293,43563
3163,50.26490637,-5.060488159,181980,45030
3164,50.31915768,-4.898889543,193730,50600
3167,50.37049573,-4.710615503,207339,55802
3170,50.32114297,-4.961758504,189264,50997
3171,50.28484306,-5.057331231,182296,47237
3174,50.26603147,-4.918605796,192095,44749
3129,50.47139749,-4.717357784,207270,67037
3130,50.8329659,-4.558860956,219905,106836
3131,50.78868567,-4.51635656,222730,101810
3132,50.5093041,-4.804817573,201224,71482
3134,50.64042516,-4.675189617,210940,85720
3135,50.39320656,-5.056224544,182870,59280
3136,50.55879667,-4.637803592,213260,76550
3138,50.69107643,-4.69421406,209800,91400
3140,50.51669508,-4.834995601,199116,72385
3145,50.56680987,-4.750526835,205310,77731
3146,50.54173607,-4.936944857,192000,75450
3149,50.84447899,-4.509172962,223447,107996
3150,50.82691997,-4.544968379,220860,106130
3151,50.80641822,-4.536472359,221380,103830
3153,50.47964332,-4.795645321,201750,68160
3227,50.85003121,-2.888678866,337536,105989
3228,50.79570184,-3.11149323,321760,100160
3229,50.79558526,-2.9843571,330720,100020
3230,50.8615885,-3.131545475,320459,107508
3231,50.8568023,-3.0589566,325560,106900
3232,50.74768505,-3.110922491,321720,94820
3233,50.68214353,-3.235989013,312775,87672
3234,50.79664804,-3.183498545,316687,100344
3235,50.76719355,-3.294597302,308800,97200
3236,50.65221889,-3.320008444,306780,84447
3237,50.68832764,-3.294265288,308670,88430
3238,50.75286078,-3.047252607,326220,95330
3239,50.78001293,-3.257220559,311460,98580
3240,50.71778292,-3.219800205,313984,91616
3348,50.65614704,-3.324928627,306440,84890
3349,50.79877635,-3.194379361,315924,100593
3350,50.84174151,-2.916373154,335575,105091
3133,50.41044723,-4.394557786,229955,59472
3139,50.45870976,-4.604752702,215210,65340
3141,50.4772073,-4.595310847,215952,67373
3142,50.50124391,-4.500743981,222751,69815
3144,50.33114073,-4.520057287,220740,50950
3147,50.46560482,-4.559557406,218444,65995
3152,50.43118384,-4.679636616,209785,62469
3176,50.42522442,-4.028038839,256040,60340
3178,50.64718095,-4.267423047,239792,85509
3179,50.41319226,-4.331184276,234467,59634
3181,50.5702455,-4.318508741,235913,77067
3184,50.44015478,-4.298805861,236860,62560
3185,50.58599067,-4.106706266,250960,78370
3187,50.76623685,-4.425519388,229050,99100
3188,50.41785585,-3.959450736,260890,59390
3190,50.56082328,-4.48018946,224430,76390
3191,50.65510752,-4.353431009,233740,86580
3192,50.63959912,-4.407661443,229851,84979
3193,50.34269021,-4.005405847,257400,51120
3194,50.6580366,-4.241883224,241634,86661
3195,50.60014115,-4.30680724,236845,80365
3196,50.49345747,-4.149580154,247627,68169
3197,50.43167185,-4.08307607,252151,61165
3198,50.38712611,-4.061723154,253530,56170
3199,50.40100315,-4.039345726,255163,57669
3200,50.50996609,-4.098100784,251330,69900
3201,50.53127875,-4.221854537,242627,72525
3202,50.63552649,-4.279759875,238880,84240
3203,50.6402731,-4.330766367,235290,84880
3334,50.82365943,-4.438704832,228331,105515
3335,50.69809169,-4.516487066,222378,91738
3336,50.79923149,-4.450276274,227426,102826
3337,50.64171329,-4.362846533,233027,85112
3340,50.55064279,-4.142736714,248296,74513
3341,50.71070316,-4.566317425,218908,93261
3343,50.72681622,-4.203109838,244602,94226
3096,51.01689626,-3.82249331,272260,125750
3098,50.85781071,-3.810599097,272660,108040
3099,51.21914705,-3.751998768,277740,148120
3100,50.73782653,-3.917603819,264783,94889
3104,51.02570835,-3.749641938,277393,126606
3106,50.99542267,-3.98509635,260791,123657
3107,51.05314642,-3.969414473,262063,130046
3108,51.07494667,-4.05092606,256418,132626
3109,51.11868833,-4.048462063,256726,137485
3110,51.05515533,-3.795043238,274289,129957
3112,51.07672023,-3.866814595,269320,132480
3113,50.93990376,-3.907588533,266070,117340
3117,51.07318197,-4.041283668,257088,132411
3118,50.90776977,-3.863658676,269066,113688
3119,51.10053022,-4.164256811,248563,135698
3123,50.84545998,-3.886260288,267300,106800
3127,50.97306359,-3.909702235,266017,121031
3128,51.09997546,-4.010012166,259360,135330
3346,51.11129581,-4.161802474,248770,136890
3351,51.13390351,-4.153124267,249451,139386
3204,50.48680745,-3.568950276,288793,66398
3205,50.53326024,-3.657794356,282606,71700
3206,50.59512224,-3.615940266,285722,78513
3207,50.59560433,-3.682859696,280987,78672
3208,50.42178338,-3.918082618,263840,59750
3209,50.53927374,-3.702262466,279470,72440
3210,50.39342669,-3.73051724,277090,56270
3211,50.3910737,-3.701028143,279180,55960
3212,50.55176666,-3.916860689,264300,74200
3214,50.69569816,-3.739496331,277240,89894
3215,50.58229441,-3.898041573,265720,77560
3216,50.47903457,-3.761409161,275120,65840
3217,50.39064888,-3.721946846,277692,55947
3218,50.3139504,-3.800724265,271886,47552
3219,50.36307495,-3.911214887,264160,53210
3220,50.44146566,-3.8524028,268560,61820
3221,50.52145323,-3.756992584,275545,70549
3222,50.51620151,-3.757545153,275492,69966
3223,50.53326024,-3.657794356,282606,71700
3224,50.65031604,-3.641626969,284040,84690
3225,50.63978488,-3.787043773,273732,83757
3226,50.54104778,-3.550850488,290203,72402
3101,50.70405142,-3.974914565,260639,91240
3102,50.90173282,-4.392874108,231840,114090
3103,50.97731381,-4.178080411,247190,122026
3105,50.69453661,-4.044747024,255679,90316
3111,50.77939063,-4.12780074,250085,99916
3116,50.73542313,-3.981180237,260290,94740
3120,51.05248449,-4.190453487,246570,130410
3121,50.79330549,-4.090432644,252763,101388
3122,50.79967996,-3.999791808,259170,101920
3124,50.84302391,-4.122243375,250680,106980
3125,50.88227136,-4.065169426,254820,111230
3126,50.94626812,-4.137193632,249960,118490
3154,50.21523116,-5.47642792,152085,40810
3160,50.13112466,-5.255325958,167447,30748
3165,50.15688007,-5.432924573,154889,34180
3166,50.13743944,-5.406966125,156644,31934
3168,50.34019554,-5.157466887,175425,53688
3169,50.08361944,-5.291209517,164650,25580
3172,50.1758181,-5.436552486,154727,36297
3173,50.33341718,-5.144368235,176325,52895
3175,50.3119909,-5.166160748,174673,50579
3338,50.10000097,-5.279801467,165546,27365
3339,50.05066756,-5.634777681,139899,23058
3342,50.26005446,-5.279382342,166359,45155
3339,50.05066756,-5.634777681,139899,23058
3342,50.26005446,-5.279382342,166359,45155
3002,51.29061974,-2.483973621,366348,154721
3004,51.1694292,-2.364160034,374636,141195
3005,51.20320217,-2.389560879,372880,144960
